mes,nom_usina,cod_razaorestricao,curtailment_mwh,generation_mwh,pct_curtailment,last_instante
2025-01,CONJ. CHAFARIZ SUL I,NAN,0.0,8046.034,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAFARIZ SUL I,REL,96.96149999999999,608.4295,0.159363574580128,2025-01-31 21:30:00
2025-01,CONJ. CHAFARIZ SUL II,ENE,659.751,3127.245,0.21096876004278525,2025-01-26 16:30:00
2025-01,CONJ. CHAFARIZ SUL II,NAN,0.0,18258.6995,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAFARIZ SUL II,REL,1026.274,2082.112,0.4929004779762087,2025-01-31 21:30:00
2025-01,CONJ. CHAPADA I,ENE,558.113,1857.84,0.30040961546742456,2025-01-26 15:00:00
2025-01,CONJ. CHAPADA I,NAN,0.0,15971.4745,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAPADA I,REL,72.7735,78.574,0.9261778705424186,2025-01-31 16:00:00
2025-01,CONJ. CHAPADA II,ENE,756.255,2524.1465,0.2996082041989243,2025-01-26 15:00:00
2025-01,CONJ. CHAPADA II,NAN,0.0,18014.8595,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAPADA II,REL,31.664,76.7485,0.4125683238108888,2025-01-31 16:30:00
2025-01,CONJ. CHAPADA III,ENE,991.4395000000001,3336.7309999999998,0.29712898642413793,2025-01-26 15:00:00
2025-01,CONJ. CHAPADA III,NAN,0.0,22262.645,0.0,2025-01-31 23:30:00
2025-01,CONJ. CHAPADA III,REL,73.267,109.265,0.6705440900562851,2025-01-31 16:00:00
2025-01,CONJ. CRISTAL,ENE,222.17700000000002,1107.0025,0.20070144376367716,2025-01-26 16:30:00
2025-01,CONJ. CRISTAL,NAN,0.0,11131.161,0.0,2025-01-31 23:30:00
2025-01,CONJ. CRISTAL,REL,686.112,1037.843,0.6610942117449363,2025-01-31 16:00:00
2025-01,CONJ. CRISTALÂNDIA,ENE,672.7325,1941.0775,0.346576836834181,2025-01-26 14:30:00
2025-01,CONJ. CRISTALÂNDIA,NAN,0.0,13426.5045,0.0,2025-01-31 23:30:00
2025-01,CONJ. CRISTALÂNDIA,REL,717.5685,1523.5245,0.470992425786392,2025-01-31 16:00:00
2025-01,CONJ. CUMARU,CNF,1315.202,6756.7205,0.1946509404969467,2025-01-31 20:00:00
2025-01,CONJ. CUMARU,ENE,3970.8925,7231.333,0.5491231699605038,2025-01-26 16:30:00
2025-01,CONJ. CUMARU,NAN,0.0,30406.7265,0.0,2025-01-31 23:30:00
2025-01,CONJ. CUMARU,REL,476.135,2007.26,0.2372064406205474,2025-01-31 16:00:00
2025-01,CONJ. CURRAL NOVO DO PIAUI II 500 KV,ENE,756.421,5533.8095,0.13669082753932893,2025-01-26 15:00:00
2025-01,CONJ. CURRAL NOVO DO PIAUI II 500 KV,NAN,0.0,37418.193,0.0,2025-01-31 23:30:00
2025-01,CONJ. CURRAL NOVO DO PIAUI II 500 KV,REL,306.623,385.683,0.795013002906532,2025-01-31 16:00:00
2025-01,CONJ. CURRAL NOVO DO PIAUÍ II 230 KV,ENE,3082.1445000000003,16055.8295,0.1919642021609659,2025-01-26 15:00:00
2025-01,CONJ. CURRAL NOVO DO PIAUÍ II 230 KV,NAN,0.0,98375.598,0.0,2025-01-31 23:30:00
2025-01,CONJ. CURRAL NOVO DO PIAUÍ II 230 KV,REL,1381.869,2013.418,0.6863299126162575,2025-01-31 16:00:00
2025-01,CONJ. CURVA DOS VENTOS,ENE,62.2785,253.761,0.2454218733375105,2025-01-26 16:30:00
2025-01,CONJ. CURVA DOS VENTOS,NAN,0.0,1966.1825000000001,0.0,2025-01-31 04:00:00
2025-01,CONJ. CURVA DOS VENTOS,REL,905.2325,1052.6975,0.8599170226964536,2025-01-31 23:30:00
2025-01,CONJ. CUTIA,CNF,1037.1515,6930.5675,0.14964885631660033,2025-01-31 20:00:00
2025-01,CONJ. CUTIA,ENE,5059.2875,10204.664999999999,0.49578183115271307,2025-01-26 16:30:00
2025-01,CONJ. CUTIA,NAN,0.0,44011.873,0.0,2025-01-31 23:30:00
2025-01,CONJ. CUTIA,REL,978.3995,2261.519,0.43262935221857524,2025-01-25 18:00:00
2025-01,CONJ. DELFINA,ENE,445.9245,2896.152,0.15397137304948083,2025-01-26 16:30:00
2025-01,CONJ. DELFINA,NAN,0.0,22846.066,0.0,2025-01-31 23:30:00
2025-01,CONJ. DELFINA,REL,798.842,3046.3905,0.2622257389523766,2025-01-31 22:00:00
2025-01,CONJ. EOL. BROTAS DE MACAÚBAS,CNF,289.344,436.0525,0.6635531272037197,2025-01-30 06:30:00
2025-01,CONJ. EOL. BROTAS DE MACAÚBAS,ENE,741.673,2521.565,0.2941320172194649,2025-01-26 16:30:00
